Name,Email,Financial Status,Created at,Paid at,Lineitem quantity,Lineitem name,Lineitem price,Lineitem sku,Lineitem discount,Lineitem fulfillment status,Subtotal,Shipping,Taxes,Total,Discount Amount,Refunded Amount
#1458,elliottfrancis@example.com,paid,2025-11-24 08:00:00 +0000,2025-11-24 08:00:00 +0000,2,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,310.0,10.0,62.0,382.0,0.0,0.0
#1458,,,2025-11-24 08:00:00 +0000,2025-11-24 08:00:00 +0000,1,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,,,,,,
#1458,,,2025-11-24 08:00:00 +0000,2025-11-24 08:00:00 +0000,1,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,,,,,,
#1459,marcus19@example.net,paid,2025-12-13 16:00:00 +0000,2025-12-13 16:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,300.0,10.0,60.0,370.0,0.0,0.0
#1459,,,2025-12-13 16:00:00 +0000,2025-12-13 16:00:00 +0000,1,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,,,,,,
#1459,,,2025-12-13 16:00:00 +0000,2025-12-13 16:00:00 +0000,2,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1460,wgregory@example.net,paid,2025-04-06 16:00:00 +0000,2025-04-06 16:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,70.0,10.0,14.0,94.0,50.0,0.0
#1460,,,2025-04-06 16:00:00 +0000,2025-04-06 16:00:00 +0000,1,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,,,,,,
#1461,afrancis@example.net,paid,2025-05-06 09:00:00 +0000,2025-05-06 09:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,300.0,10.0,60.0,370.0,0.0,0.0
#1462,clarkalexander@example.com,paid,2025-10-08 17:00:00 +0000,2025-10-08 17:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,250.0,10.0,50.0,310.0,50.0,0.0
#1462,,,2025-10-08 17:00:00 +0000,2025-10-08 17:00:00 +0000,1,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,,,,,,
#1463,rjordan@example.com,paid,2025-10-15 22:00:00 +0000,2025-10-15 22:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,70.0,10.0,14.0,94.0,50.0,0.0
#1463,,,2025-10-15 22:00:00 +0000,2025-10-15 22:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1464,gmason@example.net,paid,2025-09-30 15:00:00 +0000,2025-09-30 15:00:00 +0000,1,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,250.0,10.0,50.0,310.0,0.0,0.0
#1465,russellgerard@example.org,paid,2025-07-05 19:00:00 +0000,2025-07-05 19:00:00 +0000,1,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,365.0,10.0,73.0,448.0,0.0,0.0
#1466,joan42@example.net,paid,2025-01-16 14:00:00 +0000,2025-01-16 14:00:00 +0000,2,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,310.0,10.0,62.0,382.0,0.0,0.0
#1467,zsmith@example.org,paid,2025-12-23 13:00:00 +0000,2025-12-23 13:00:00 +0000,2,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,500.0,10.0,100.0,610.0,0.0,0.0
#1468,phillip49@example.org,paid,2025-08-20 08:00:00 +0000,2025-08-20 08:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,250.0,10.0,50.0,310.0,50.0,0.0
#1468,,,2025-08-20 08:00:00 +0000,2025-08-20 08:00:00 +0000,2,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,,,,,,
#1469,danielle73@example.org,paid,2025-09-28 08:00:00 +0000,2025-09-28 08:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,300.0,10.0,60.0,370.0,0.0,0.0
#1470,ismith@example.com,paid,2025-04-04 09:00:00 +0000,2025-04-04 09:00:00 +0000,1,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,150.0,10.0,30.0,190.0,0.0,0.0
#1471,tgrant@example.net,paid,2025-04-05 12:00:00 +0000,2025-04-05 12:00:00 +0000,1,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,365.0,10.0,73.0,448.0,0.0,0.0
#1471,,,2025-04-05 12:00:00 +0000,2025-04-05 12:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,,,,,,
#1471,,,2025-04-05 12:00:00 +0000,2025-04-05 12:00:00 +0000,2,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,,,,,,
#1472,knightgregory@example.net,paid,2025-04-19 20:00:00 +0000,2025-04-19 20:00:00 +0000,2,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,310.0,10.0,62.0,382.0,0.0,0.0
#1473,rosemary10@example.org,paid,2025-07-01 15:00:00 +0000,2025-07-01 15:00:00 +0000,1,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,365.0,10.0,73.0,448.0,0.0,0.0
#1473,,,2025-07-01 15:00:00 +0000,2025-07-01 15:00:00 +0000,1,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,,,,,,
#1474,nwilliams@example.com,paid,2025-01-02 12:00:00 +0000,2025-01-02 12:00:00 +0000,2,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,470.0,10.0,94.0,574.0,0.0,0.0
#1475,eileenhughes@example.net,paid,2025-08-22 08:00:00 +0000,2025-08-22 08:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,70.0,10.0,14.0,94.0,50.0,0.0
#1475,,,2025-08-22 08:00:00 +0000,2025-08-22 08:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,,,,,,
#1476,stuartmellor@example.net,paid,2025-02-02 15:00:00 +0000,2025-02-02 15:00:00 +0000,2,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,500.0,10.0,100.0,610.0,0.0,0.0
#1477,morrisdiana@example.net,paid,2025-05-09 22:00:00 +0000,2025-05-09 22:00:00 +0000,2,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,450.0,10.0,90.0,550.0,50.0,0.0
#1478,alicewalsh@example.net,paid,2025-03-21 13:00:00 +0000,2025-03-21 13:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,120.0,10.0,24.0,154.0,0.0,0.0
#1478,,,2025-03-21 13:00:00 +0000,2025-03-21 13:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1478,,,2025-03-21 13:00:00 +0000,2025-03-21 13:00:00 +0000,1,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,,,,,,
#1479,raymondprice@example.net,paid,2025-08-28 21:00:00 +0000,2025-08-28 21:00:00 +0000,2,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,730.0,10.0,146.0,886.0,0.0,0.0
#1479,,,2025-08-28 21:00:00 +0000,2025-08-28 21:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,,,,,,
#1480,marilyn03@example.com,paid,2025-04-08 16:00:00 +0000,2025-04-08 16:00:00 +0000,1,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,200.0,10.0,40.0,250.0,50.0,0.0
#1480,,,2025-04-08 16:00:00 +0000,2025-04-08 16:00:00 +0000,2,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1480,,,2025-04-08 16:00:00 +0000,2025-04-08 16:00:00 +0000,1,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,,,,,,
#1481,nicola55@example.com,paid,2025-02-28 08:00:00 +0000,2025-02-28 08:00:00 +0000,2,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,420.0,10.0,84.0,514.0,50.0,0.0
#1482,mburton@example.org,paid,2025-11-13 09:00:00 +0000,2025-11-13 09:00:00 +0000,1,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,250.0,10.0,50.0,310.0,0.0,0.0
#1483,amberjones@example.org,paid,2025-04-02 18:00:00 +0000,2025-04-02 18:00:00 +0000,1,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,60.0,10.0,12.0,82.0,0.0,0.0
#1483,,,2025-04-02 18:00:00 +0000,2025-04-02 18:00:00 +0000,2,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,,,,,,
#1483,,,2025-04-02 18:00:00 +0000,2025-04-02 18:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,,,,,,
#1484,donnawade@example.com,paid,2025-09-29 14:00:00 +0000,2025-09-29 14:00:00 +0000,1,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,365.0,10.0,73.0,448.0,0.0,0.0
#1484,,,2025-09-29 14:00:00 +0000,2025-09-29 14:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1485,allenmatthew@example.com,paid,2025-08-03 14:00:00 +0000,2025-08-03 14:00:00 +0000,2,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,730.0,10.0,146.0,886.0,0.0,0.0
#1485,,,2025-08-03 14:00:00 +0000,2025-08-03 14:00:00 +0000,1,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,,,,,,
#1486,roy54@example.org,paid,2025-12-20 09:00:00 +0000,2025-12-20 09:00:00 +0000,1,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,235.0,10.0,47.0,292.0,0.0,0.0
#1487,morrispatricia@example.net,paid,2025-03-03 08:00:00 +0000,2025-03-03 08:00:00 +0000,1,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,10.0,10.0,2.0,22.0,50.0,0.0
#1487,,,2025-03-03 08:00:00 +0000,2025-03-03 08:00:00 +0000,1,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,,,,,,
#1488,garyhayward@example.com,paid,2025-06-10 09:00:00 +0000,2025-06-10 09:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,155.0,10.0,31.0,196.0,0.0,0.0
#1488,,,2025-06-10 09:00:00 +0000,2025-06-10 09:00:00 +0000,1,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,,,,,,
#1488,,,2025-06-10 09:00:00 +0000,2025-06-10 09:00:00 +0000,2,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,,,,,,
#1489,smithmitchell@example.net,paid,2025-10-17 22:00:00 +0000,2025-10-17 22:00:00 +0000,1,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,235.0,10.0,47.0,292.0,0.0,0.0
#1489,,,2025-10-17 22:00:00 +0000,2025-10-17 22:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,,,,,,
#1489,,,2025-10-17 22:00:00 +0000,2025-10-17 22:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1490,eoconnor@example.net,paid,2025-04-29 11:00:00 +0000,2025-04-29 11:00:00 +0000,2,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,310.0,10.0,62.0,382.0,0.0,0.0
#1491,aaron68@example.com,paid,2025-06-21 19:00:00 +0000,2025-06-21 19:00:00 +0000,1,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,60.0,10.0,12.0,82.0,0.0,0.0
#1491,,,2025-06-21 19:00:00 +0000,2025-06-21 19:00:00 +0000,1,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,,,,,,
#1491,,,2025-06-21 19:00:00 +0000,2025-06-21 19:00:00 +0000,1,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,,,,,,
#1492,voneill@example.net,paid,2025-07-14 17:00:00 +0000,2025-07-14 17:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,250.0,10.0,50.0,310.0,50.0,0.0
#1492,,,2025-07-14 17:00:00 +0000,2025-07-14 17:00:00 +0000,1,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,,,,,,
#1493,anthony65@example.org,paid,2025-03-26 17:00:00 +0000,2025-03-26 17:00:00 +0000,1,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,250.0,10.0,50.0,310.0,0.0,0.0
#1493,,,2025-03-26 17:00:00 +0000,2025-03-26 17:00:00 +0000,2,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1494,edwardsbenjamin@example.net,paid,2025-01-29 10:00:00 +0000,2025-01-29 10:00:00 +0000,1,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,10.0,10.0,2.0,22.0,50.0,0.0
#1495,callum31@example.com,paid,2025-04-16 08:00:00 +0000,2025-04-16 08:00:00 +0000,2,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,470.0,10.0,94.0,574.0,0.0,0.0
#1495,,,2025-04-16 08:00:00 +0000,2025-04-16 08:00:00 +0000,2,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,,,,,,
#1496,macdonalddanny@example.com,paid,2025-11-29 12:00:00 +0000,2025-11-29 12:00:00 +0000,1,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,250.0,10.0,50.0,310.0,0.0,0.0
#1496,,,2025-11-29 12:00:00 +0000,2025-11-29 12:00:00 +0000,2,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1496,,,2025-11-29 12:00:00 +0000,2025-11-29 12:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,,,,,,
#1497,marilyn88@example.net,paid,2025-08-06 11:00:00 +0000,2025-08-06 11:00:00 +0000,2,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,450.0,10.0,90.0,550.0,50.0,0.0
#1497,,,2025-08-06 11:00:00 +0000,2025-08-06 11:00:00 +0000,2,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,,,,,,
#1498,oliviaclements@example.net,paid,2025-12-18 11:00:00 +0000,2025-12-18 11:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,300.0,10.0,60.0,370.0,0.0,0.0
#1498,,,2025-12-18 11:00:00 +0000,2025-12-18 11:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,,,,,,
#1498,,,2025-12-18 11:00:00 +0000,2025-12-18 11:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1499,taylorcarol@example.org,paid,2025-01-11 12:00:00 +0000,2025-01-11 12:00:00 +0000,1,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,100.0,10.0,20.0,130.0,50.0,0.0
#1499,,,2025-01-11 12:00:00 +0000,2025-01-11 12:00:00 +0000,2,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,,,,,,
#1499,,,2025-01-11 12:00:00 +0000,2025-01-11 12:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,,,,,,
